Epoch,Patch Type,Train Loss,Val Loss,IoU,Accuracy,Precision,Recall,F1 Score
65,Patch Type 1,0.9202082949249368,0.9222380267946344,0.6951391696929932,0.9562811851501465,0.7109887599945068,0.9689275026321411,0.8201558589935303
65,Patch Type 2,0.9121845419309578,0.9090516448020936,0.6908421516418457,0.9566815495491028,0.7080267071723938,0.9660598635673523,0.817157506942749
65,Patch Type 3,0.9136588403156826,0.9057088494300842,0.6779106855392456,0.9525344967842102,0.6908280849456787,0.9731579422950745,0.8080414533615112
66,Patch Type 1,0.9195814164061296,0.9225099996516579,0.7058913707733154,0.9587544798851013,0.7260315418243408,0.9621881246566772,0.8275923728942871
66,Patch Type 2,0.9096203750493576,0.9093848037719726,0.6857076287269592,0.9555345773696899,0.701513409614563,0.9681873917579651,0.813554584980011
66,Patch Type 3,0.9134294269036274,0.9052942609786987,0.684373676776886,0.9540249705314636,0.6986176371574402,0.9710700511932373,0.8126150369644165
67,Patch Type 1,0.9214193554301011,0.9223250056567945,0.7041389346122742,0.958335280418396,0.7232614755630493,0.9638105034828186,0.8263866901397705
67,Patch Type 2,0.91454066853134,0.9095463085174561,0.6775675415992737,0.9536292552947998,0.6908031702041626,0.9725003838539124,0.8077976107597351
67,Patch Type 3,0.9153372912990804,0.9059214401245117,0.674564778804779,0.9517430067062378,0.6867457032203674,0.9743794798851013,0.8056598901748657
68,Patch Type 1,0.9197442649226439,0.9223221791417975,0.6989798545837402,0.9571757912635803,0.7163233160972595,0.9665210247039795,0.8228230476379395
68,Patch Type 2,0.9082459436387432,0.9091762614250183,0.6854040026664734,0.9554187655448914,0.7005906701087952,0.9693430662155151,0.8133409023284912
68,Patch Type 3,0.9099231702940804,0.9053836321830749,0.6809203028678894,0.9531993865966797,0.6940973401069641,0.9728756546974182,0.8101755976676941
69,Patch Type 1,0.9186657133855318,0.9222110164792914,0.6955403685569763,0.956376850605011,0.7115626931190491,0.9686416387557983,0.8204349875450134
69,Patch Type 2,0.9119330468226452,0.9091846179962159,0.6910425424575806,0.9567264914512634,0.7082890868186951,0.9659634232521057,0.8172976970672607
69,Patch Type 3,0.9139253253839454,0.9053169202804565,0.683980405330658,0.9539307951927185,0.6980938911437988,0.9712904691696167,0.8123376965522766
70,Patch Type 1,0.9176482424924248,0.9228477791736001,0.6838540434837341,0.9537388682365417,0.6972755789756775,0.972623348236084,0.8122485876083374
70,Patch Type 2,0.9114805113296119,0.9091548013687134,0.6844053268432617,0.9551976919174194,0.6993863582611084,0.9696521759033203,0.8126372694969177
70,Patch Type 3,0.9122534972064349,0.9054228377342224,0.680558979511261,0.9531208276748657,0.6937151551246643,0.9728888869285583,0.8099197745323181
71,Patch Type 1,0.9114924135961031,0.9226111173629761,0.7025716304779053,0.9580315947532654,0.7217418551445007,0.9635716676712036,0.8253063559532166
71,Patch Type 2,0.9043160086991836,0.9090232229232789,0.6866924166679382,0.9556969404220581,0.7020778059959412,0.9690744280815125,0.8142474293708801
71,Patch Type 3,0.9111036342017504,0.9049599194526672,0.6905920505523682,0.9554371237754822,0.7062554955482483,0.9688845872879028,0.8169825077056885
72,Patch Type 1,0.9221011408065495,0.9224721005088404,0.6928720474243164,0.9558010101318359,0.708488941192627,0.9691675901412964,0.8185758590698242
72,Patch Type 2,0.9103644496324111,0.9092868351936341,0.6919108033180237,0.9569469690322876,0.709742546081543,0.9649609327316284,0.817904531955719
72,Patch Type 3,0.9103964269161224,0.9055687236785889,0.6783037781715393,0.9526029229164124,0.6910610198974609,0.9735055565834045,0.8083206415176392
73,Patch Type 1,0.913607225606316,0.9221329406688088,0.7021107077598572,0.9578471183776855,0.7200814485549927,0.9656750559806824,0.8249882459640503
73,Patch Type 2,0.9085427881503592,0.9090388560295105,0.689885675907135,0.9564396739006042,0.7064581513404846,0.9671146273612976,0.8164880275726318
73,Patch Type 3,0.9062385425275686,0.905652265548706,0.6776997447013855,0.9524688720703125,0.6904054880142212,0.973562479019165,0.8078916072845459
74,Patch Type 1,0.9178750428714251,0.9221828203452261,0.6952439546585083,0.9563023447990417,0.711092472076416,0.9689386487007141,0.8202288150787354
74,Patch Type 2,0.9143235653030629,0.9094048833847046,0.6782147288322449,0.9537619352340698,0.6914272308349609,0.9725967049598694,0.8082574009895325
74,Patch Type 3,0.907452429435691,0.9048862600326538,0.6932482719421387,0.9560530185699463,0.7097916007041931,0.9674731492996216,0.8188382387161255
75,Patch Type 1,0.9168171749303216,0.922691684020193,0.6924411058425903,0.9557305574417114,0.7082609534263611,0.9687507748603821,0.8182749152183533
75,Patch Type 2,0.9108493437572401,0.9092012357711792,0.6879065036773682,0.9560110569000244,0.7040969729423523,0.967654287815094,0.8151003122329712
75,Patch Type 3,0.9049960946550175,0.9054867601394654,0.6767845153808594,0.952202558517456,0.688773512840271,0.9749257564544678,0.8072408437728882
76,Patch Type 1,0.9129579263298135,0.9222830596723055,0.6964156627655029,0.9565777778625488,0.7127311825752258,0.9681756496429443,0.8210436105728149
76,Patch Type 2,0.9147246765847109,0.9091657137870789,0.6818516850471497,0.9545804262161255,0.6957781910896301,0.9714821577072144,0.8108344674110413
76,Patch Type 3,0.9123456891702146,0.9054063296318055,0.6781502962112427,0.9525249004364014,0.6904405951499939,0.9744225144386292,0.8082116842269897
77,Patch Type 1,0.9154887458211497,0.922328531742096,0.693100094795227,0.955821692943573,0.7084147930145264,0.9697527885437012,0.8187350034713745
77,Patch Type 2,0.9123309564833738,0.9088668179512024,0.687296986579895,0.9558143019676208,0.7026287317276001,0.9692285060882568,0.8146721720695496
77,Patch Type 3,0.9102358495702549,0.9051610660552979,0.6821220517158508,0.9534443616867065,0.6952027082443237,0.9731565713882446,0.8110256195068359
78,Patch Type 1,0.9189216776898033,0.922092014237454,0.7084217071533203,0.9592364430427551,0.7284523248672485,0.9626352787017822,0.8293288350105286
78,Patch Type 2,0.9100286778138609,0.9089809679985046,0.6955217719078064,0.957690954208374,0.7137739062309265,0.9645381569862366,0.8204220533370972
78,Patch Type 3,0.9127297006091293,0.9047692966461182,0.6931755542755127,0.956005871295929,0.709335446357727,0.9681801199913025,0.8187875747680664
79,Patch Type 1,0.9180709586331719,0.9219937606861717,0.6962926387786865,0.956496000289917,0.711921215057373,0.9694357514381409,0.8209581971168518
79,Patch Type 2,0.9094520478832478,0.9090302968025208,0.685112476348877,0.9553240537643433,0.6998960971832275,0.9700912833213806,0.8131356239318848
79,Patch Type 3,0.9123544273327808,0.9051147317886352,0.6835592985153198,0.9537867903709412,0.69706791639328,0.9724311828613281,0.8120406270027161
80,Patch Type 1,0.9174913356178686,0.9220396562626487,0.7006133794784546,0.9574927091598511,0.7178537249565125,0.9668567180633545,0.8239536881446838
80,Patch Type 2,0.910287509159166,0.9089530968666076,0.700518012046814,0.9588037729263306,0.7206237316131592,0.9616972804069519,0.823887825012207
80,Patch Type 3,0.9113369796957288,0.9050718116760254,0.6850598454475403,0.9541401863098145,0.6989959478378296,0.9717199802398682,0.8130986094474792
81,Patch Type 1,0.9191508967625467,0.9219248137975994,0.694800853729248,0.956154465675354,0.7099593877792358,0.9701861143112183,0.8199203610420227
81,Patch Type 2,0.9115524097364776,0.9087212491035461,0.6901795268058777,0.9564461708068848,0.7061344385147095,0.9683003425598145,0.8166937828063965
81,Patch Type 3,0.9164200656268061,0.9053525733947754,0.6796488761901855,0.9528809785842896,0.6923158764839172,0.9737850427627563,0.8092749714851379
82,Patch Type 1,0.9155780382846531,0.9218635088519046,0.7010540962219238,0.95755535364151,0.7179818749427795,0.9674635529518127,0.8242584466934204
82,Patch Type 2,0.9092617703943836,0.9087384414672851,0.6875884532928467,0.9558473825454712,0.7026236057281494,0.9698179960250854,0.814876914024353
82,Patch Type 3,0.9127550709004305,0.9052111434936524,0.6865293383598328,0.9545175433158875,0.7012555599212646,0.9703195095062256,0.8141327500343323
83,Patch Type 1,0.9183130444664704,0.9219328259166918,0.699749767780304,0.9572814106941223,0.7164977788925171,0.9676751494407654,0.8233562111854553
83,Patch Type 2,0.9081095931481342,0.9088619709014892,0.6898427605628967,0.9563805460929871,0.7058164477348328,0.9682352542877197,0.8164579272270203
83,Patch Type 3,0.9055165605885642,0.9045376896858215,0.6946893930435181,0.9563151001930237,0.7108822464942932,0.9682515263557434,0.8198427557945251
84,Patch Type 1,0.9195809434903296,0.9220417832073412,0.6989855766296387,0.9571242928504944,0.7156781554222107,0.967708945274353,0.8228269815444946
84,Patch Type 2,0.9124997410239005,0.9084658718109131,0.6928994059562683,0.9570311307907104,0.7093817591667175,0.9675552248954773,0.8185949325561523
84,Patch Type 3,0.9059341367410154,0.9050292873382568,0.6857566833496094,0.9542921781539917,0.6997652649879456,0.9716355204582214,0.8135892152786255
85,Patch Type 1,0.9167376678240927,0.9220372501172518,0.6999871730804443,0.9573463797569275,0.71695476770401,0.967296302318573,0.8235205411911011
85,Patch Type 2,0.9119681685554738,0.9085310745239258,0.6964399218559265,0.9578315019607544,0.7142049670219421,0.9655157923698425,0.8210605382919312
85,Patch Type 3,0.9112486024292148,0.9049880146980286,0.688610315322876,0.9549771547317505,0.7036668062210083,0.9698634147644043,0.8155941367149353
86,Patch Type 1,0.9171166216072283,0.9219655990600586,0.7030854821205139,0.9580280780792236,0.7209122776985168,0.9660241603851318,0.825660765171051
86,Patch Type 2,0.9146643943932592,0.9088401699066162,0.6903230547904968,0.9564927816390991,0.7064906358718872,0.9679133892059326,0.816794216632843
86,Patch Type 3,0.914982042142323,0.9045991182327271,0.690744161605835,0.9554013609886169,0.7056362628936768,0.9703526496887207,0.8170889616012573
87,Patch Type 1,0.9161767590987054,0.9220516273849889,0.6932235360145569,0.9557988047599792,0.7079750299453735,0.9708200693130493,0.8188210725784302
87,Patch Type 2,0.9095046556725794,0.9084472608566284,0.7011645436286926,0.9588773250579834,0.720607340335846,0.9629454612731934,0.8243347406387329
87,Patch Type 3,0.912102398215508,0.904567482471466,0.6924725770950317,0.9558048844337463,0.7079499363899231,0.9693950414657593,0.8182969689369202
88,Patch Type 1,0.9214840092157063,0.9217317857240376,0.7084668874740601,0.9591834545135498,0.7276650667190552,0.9640972018241882,0.8293598294258118
88,Patch Type 2,0.9106473630788375,0.9084507727622986,0.6952826976776123,0.9575693011283875,0.7126033902168274,0.9662219882011414,0.820255696773529
88,Patch Type 3,0.9078491281489937,0.904632830619812,0.6921168565750122,0.9557214379310608,0.707466185092926,0.9696052670478821,0.8180485367774963
89,Patch Type 1,0.9181978200611315,0.9215718790104515,0.7028462886810303,0.9579146504402161,0.7198266386985779,0.9675270915031433,0.8254958391189575
89,Patch Type 2,0.9052865614696425,0.9084159159660339,0.6992426514625549,0.9584393501281738,0.7178075313568115,0.9643316268920898,0.8230050802230835
89,Patch Type 3,0.9123519251541216,0.9051175594329834,0.6813011765480042,0.9532315135002136,0.6939650177955627,0.973913848400116,0.8104450702667236
90,Patch Type 1,0.9196808777357403,0.9221407614256206,0.6916497349739075,0.9554468393325806,0.7060561776161194,0.9713448882102966,0.8177221417427063
90,Patch Type 2,0.9040620162778971,0.9084858107566833,0.6934268474578857,0.9571548104286194,0.7101437449455261,0.9671670794487,0.8189628720283508
90,Patch Type 3,0.9102903707903258,0.9046175146102905,0.6890930533409119,0.955007791519165,0.7033693194389343,0.9713881611824036,0.8159326910972595
91,Patch Type 1,0.9155948122865275,0.9218581067888361,0.7070995569229126,0.9589067697525024,0.7261439561843872,0.9642358422279358,0.8284221291542053
91,Patch Type 2,0.9151137647580128,0.9085625696182251,0.692533016204834,0.9569432139396667,0.7088306546211243,0.9678665399551392,0.8183391094207764
91,Patch Type 3,0.9102595162634947,0.9044075751304627,0.7030373215675354,0.9581881761550903,0.7218597531318665,0.9642373919487,0.8256275653839111
92,Patch Type 1,0.9156783670186996,0.921640041627382,0.6951367855072021,0.9561741352081299,0.7097197771072388,0.9712895154953003,0.8201541900634766
92,Patch Type 2,0.9086922741666132,0.9084615540504456,0.703122079372406,0.9593063592910767,0.7232875823974609,0.9618600606918335,0.8256860971450806
92,Patch Type 3,0.9094889474158384,0.9045404672622681,0.6978641748428345,0.9570395946502686,0.7151093482971191,0.9665982127189636,0.8220494389533997
93,Patch Type 1,0.917720587630021,0.921248131676724,0.7084858417510986,0.9591150879859924,0.7267168164253235,0.9658017754554749,0.829372763633728
93,Patch Type 2,0.9062156987433531,0.9085589361190796,0.6938290596008301,0.9572365880012512,0.7105753421783447,0.9671488404273987,0.819243311882019
93,Patch Type 3,0.9094079009124211,0.904726972579956,0.6867263317108154,0.9544634819030762,0.700397789478302,0.9723615646362305,0.8142712116241455
94,Patch Type 1,0.9182228344051462,0.9213564082195884,0.7035799026489258,0.9580401182174683,0.7203125357627869,0.9680387377738953,0.8260016441345215
94,Patch Type 2,0.9137469682158256,0.9085491895675659,0.6913644075393677,0.9566926956176758,0.7074410319328308,0.9681761860847473,0.8175227642059326
94,Patch Type 3,0.9096800216606685,0.9042809748649597,0.6950793862342834,0.9563509821891785,0.7107586860656738,0.9692388772964478,0.8201141953468323
95,Patch Type 1,0.9199740831789217,0.9215590859714308,0.7040223479270935,0.9581789970397949,0.7214170694351196,0.9668853878974915,0.8263064622879028
95,Patch Type 2,0.9048215302885795,0.9086976718902587,0.6910580396652222,0.9566245675086975,0.7070503830909729,0.9683072566986084,0.8173084259033203
95,Patch Type 3,0.9028696715831757,0.9047209596633912,0.681382954120636,0.9531658887863159,0.6931726336479187,0.975646436214447,0.8105030059814453
96,Patch Type 1,0.9167564291703073,0.9214981762986434,0.7038428783416748,0.958121120929718,0.720949113368988,0.9673881530761719,0.8261828422546387
96,Patch Type 2,0.9098070190877331,0.9082149958610535,0.6962894201278687,0.9577506184577942,0.7134118676185608,0.9666789770126343,0.8209558725357056
96,Patch Type 3,0.9073332298775109,0.9042126655578613,0.6944815516471863,0.9561957716941833,0.7097541093826294,0.9699467420578003,0.819697916507721
97,Patch Type 1,0.9134900358162428,0.921387045007003,0.7028182148933411,0.9578784108161926,0.7194086313247681,0.968230128288269,0.8254764676094055
97,Patch Type 2,0.9070813704510124,0.9084795880317688,0.6903658509254456,0.9564357995986938,0.7057586908340454,0.9693750739097595,0.816824197769165
97,Patch Type 3,0.9110360169897274,0.904163076877594,0.6979897022247314,0.9569929838180542,0.7143545150756836,0.9682222008705139,0.8221365213394165
98,Patch Type 1,0.9202346833128678,0.9214538680879694,0.7047609686851501,0.9583237171173096,0.7221493721008301,0.966962993144989,0.8268150091171265
98,Patch Type 2,0.9080193018426701,0.9083963060379028,0.6955170035362244,0.9575919508934021,0.712548553943634,0.9667755961418152,0.8204187750816345
98,Patch Type 3,0.9058047344489973,0.9041924548149108,0.7010982036590576,0.957703173160553,0.7186023592948914,0.9664230346679688,0.8242889046669006
99,Patch Type 1,0.914397291446987,0.9214102218025609,0.7064867615699768,0.9586858153343201,0.7241876721382141,0.9665597081184387,0.8280014395713806
99,Patch Type 2,0.9123223016456682,0.908683352470398,0.6863136291503906,0.9555336236953735,0.7007091641426086,0.9709357619285583,0.8139809966087341
99,Patch Type 3,0.9156654087864623,0.9045787072181701,0.6867302656173706,0.9544293880462646,0.7000147700309753,0.9731085300445557,0.81427401304245
100,Patch Type 1,0.9199744102201963,0.9214805584204825,0.6990675330162048,0.9570395946502686,0.714515745639801,0.9700002074241638,0.8228837251663208
100,Patch Type 2,0.9093404911002334,0.9085863900184631,0.6948975920677185,0.9574822783470154,0.7120776176452637,0.9664453864097595,0.8199877738952637
100,Patch Type 3,0.9139224345586738,0.90431232213974,0.6950151324272156,0.9563325047492981,0.7106293439865112,0.9693546295166016,0.8200694918632507
101,Patch Type 1,0.9164647358028513,0.9213525119580721,0.6978193521499634,0.956741452217102,0.712693989276886,0.9709596037864685,0.8220183253288269
101,Patch Type 2,0.9107377133807357,0.9082999205589295,0.692557692527771,0.9569136500358582,0.7084400057792664,0.9686440825462341,0.8183563947677612
101,Patch Type 3,0.9129676040338011,0.90423011302948,0.6944266557693481,0.956185519695282,0.7097103595733643,0.969921350479126,0.8196597099304199
102,Patch Type 1,0.9156877414176339,0.9211753544054533,0.7036135792732239,0.9580225944519043,0.7200365662574768,0.9686015844345093,0.8260248899459839
102,Patch Type 2,0.9033161328763378,0.9083834075927735,0.6952208876609802,0.9575334191322327,0.7122477293014526,0.9667572379112244,0.8202126622200012
102,Patch Type 3,0.9075766680191975,0.904466667175293,0.6887908577919006,0.954906165599823,0.7026243805885315,0.9722103476524353,0.8157207369804382
103,Patch Type 1,0.9192206671363429,0.9212515228673032,0.7062922120094299,0.9586202502250671,0.723632276058197,0.9671860933303833,0.827867865562439
103,Patch Type 2,0.9082618142877307,0.9084046196937561,0.6906315684318542,0.9564715027809143,0.7058184146881104,0.9697863459587097,0.817010223865509
103,Patch Type 3,0.9055982128697999,0.9043651413917542,0.6898474097251892,0.9551283121109009,0.7037255167961121,0.9722071886062622,0.8164612054824829
104,Patch Type 1,0.9142651738304841,0.9213671056847823,0.7033252120018005,0.9579789042472839,0.7199183106422424,0.9682690501213074,0.825826108455658
104,Patch Type 2,0.9141939185103591,0.9083743739128113,0.6896452903747559,0.9562585353851318,0.7046514749526978,0.9700455069541931,0.8163196444511414
104,Patch Type 3,0.9117563743980563,0.9039990592002869,0.69633549451828,0.9565770626068115,0.7116861939430237,0.9699550271034241,0.82098788022995
105,Patch Type 1,0.9168287633281005,0.921175125398134,0.7056694626808167,0.95847088098526,0.7226529717445374,0.9677693247795105,0.8274398446083069
105,Patch Type 2,0.9071333086004063,0.908483681678772,0.6885000467300415,0.9560117125511169,0.7033110857009888,0.9703208804130554,0.8155167698860168
105,Patch Type 3,0.9123786955463643,0.9045286536216736,0.6898176074028015,0.9551580548286438,0.7041035294532776,0.9714275598526001,0.8164402842521667
106,Patch Type 1,0.9154398684438906,0.9215554940073114,0.700101375579834,0.9572803974151611,0.7159667015075684,0.9693195819854736,0.823599636554718
106,Patch Type 2,0.91270156235111,0.9079931974411011,0.6972169876098633,0.9579111933708191,0.7140783071517944,0.9672423005104065,0.8216003179550171
106,Patch Type 3,0.9097795224919611,0.9045201683044434,0.6853417754173279,0.9540807008743286,0.6979832053184509,0.9742537140846252,0.8132971525192261
107,Patch Type 1,0.9189560217292685,0.9210170444689298,0.7034828066825867,0.9579584002494812,0.719419002532959,0.9694728851318359,0.8259347677230835
107,Patch Type 2,0.908848979643413,0.908189902305603,0.6917834877967834,0.9567120671272278,0.7070962190628052,0.9696459174156189,0.8178156614303589
107,Patch Type 3,0.9134014978700754,0.9046245217323303,0.6860507130622864,0.9542699456214905,0.699140191078186,0.9734350442886353,0.8137961030006409
108,Patch Type 1,0.9186732212179586,0.921218969319996,0.7003390192985535,0.9572842121124268,0.7156651020050049,0.9703289866447449,0.8237640261650085
108,Patch Type 2,0.9128773510456085,0.908416702747345,0.6917520761489868,0.9567313194274902,0.7073689103126526,0.9690719246864319,0.8177936673164368
108,Patch Type 3,0.9075984845356065,0.9041779375076294,0.6951323747634888,0.9563329219818115,0.7104694843292236,0.9698804616928101,0.820151150226593
109,Patch Type 1,0.9187519950302023,0.9213447508059049,0.6992392539978027,0.957054853439331,0.7144522666931152,0.9704480171203613,0.8230027556419373
109,Patch Type 2,0.9121014980637298,0.9081117939949036,0.6939764022827148,0.9571879506111145,0.7097761034965515,0.9689207077026367,0.819346010684967
109,Patch Type 3,0.9107112884521484,0.9041727709770203,0.6936530470848083,0.9559957385063171,0.7085504531860352,0.9705809354782104,0.8191205859184265
110,Patch Type 1,0.9114459368743395,0.9209317439480832,0.7049985527992249,0.9582809805870056,0.7212316989898682,0.9690619707107544,0.8269784450531006
110,Patch Type 2,0.9156425473641376,0.9079744362831116,0.6990646123886108,0.9583239555358887,0.7165934443473816,0.9661914110183716,0.8228816986083984
110,Patch Type 3,0.9102342980248588,0.9042815208435059,0.6921701431274414,0.9556570649147034,0.7066443562507629,0.9712580442428589,0.818085789680481
111,Patch Type 1,0.9172442155449014,0.9212130182667783,0.697799801826477,0.9567068219184875,0.7123028635978699,0.9716486930847168,0.8220048546791077
111,Patch Type 2,0.9135178522187837,0.908137879371643,0.6925970315933228,0.956882655620575,0.7080139517784119,0.9695188999176025,0.8183838129043579
111,Patch Type 3,0.9136151415961129,0.904447169303894,0.6891323328018188,0.9549826383590698,0.7030320763587952,0.9721102714538574,0.815960168838501
112,Patch Type 1,0.9168291703650826,0.9211834480887965,0.7045164704322815,0.9582123160362244,0.7210880517959595,0.9684103727340698,0.8266466856002808
112,Patch Type 2,0.9127961683030031,0.9083441996574402,0.6885344386100769,0.9559856057167053,0.7029639482498169,0.9710507988929749,0.8155408501625061
112,Patch Type 3,0.9160288329027138,0.9043222737312316,0.6920322179794312,0.9556369185447693,0.7065997123718262,0.9710708260536194,0.8179893493652344
113,Patch Type 1,0.9145340950865495,0.9211126722787556,0.7036851048469543,0.9580135345458984,0.7198135256767273,0.9691411256790161,0.8260740637779236
113,Patch Type 2,0.906896638626955,0.9083412981033325,0.6856242418289185,0.9553107023239136,0.6990839242935181,0.9726855754852295,0.8134959936141968
113,Patch Type 3,0.9057631973101168,0.9041747164726257,0.6884676814079285,0.954767644405365,0.7014977335929871,0.973729133605957,0.8154941201210022
114,Patch Type 1,0.9123068240128065,0.9211066553467199,0.7017492055892944,0.9575729370117188,0.7171651124954224,0.9702788591384888,0.8247386813163757
114,Patch Type 2,0.9103758712204135,0.9081003999710083,0.6949431300163269,0.9574081301689148,0.7111007571220398,0.9683390259742737,0.8200194239616394
114,Patch Type 3,0.9131273134630553,0.9042841935157776,0.6884527206420898,0.9547843337059021,0.7017037868499756,0.9733025431632996,0.8154835104942322
115,Patch Type 1,0.9130705053869047,0.9211037880495975,0.6971138715744019,0.9565310478210449,0.71117103099823,0.9724274277687073,0.8215286731719971
115,Patch Type 2,0.9090294637242142,0.9080706024169922,0.6894396543502808,0.9561525583267212,0.7036909461021423,0.9714634418487549,0.8161754608154297
115,Patch Type 3,0.9093543315420345,0.9038941192626954,0.6987902522087097,0.957118034362793,0.7147248387336731,0.9690815806388855,0.8226916193962097
116,Patch Type 1,0.9157666101267463,0.9212263508846885,0.7102242112159729,0.9594734311103821,0.7287516593933105,0.9654406309127808,0.8305627107620239
116,Patch Type 2,0.9126816683886002,0.9081251883506775,0.7070473432540894,0.9600956439971924,0.7278324365615845,0.961178183555603,0.8283862471580505
116,Patch Type 3,0.9094845208586478,0.9041464710235596,0.6944929361343384,0.9561744332313538,0.7094854712486267,0.970471203327179,0.8197059035301208
117,Patch Type 1,0.9217050561779424,0.921048010650434,0.7083355784416199,0.9590320587158203,0.7258492112159729,0.967058539390564,0.8292698860168457
117,Patch Type 2,0.9149285129138401,0.9083098697662354,0.6928948163986206,0.9569859504699707,0.7088435292243958,0.968549370765686,0.8185916543006897
117,Patch Type 3,0.9062794386124124,0.9039659571647644,0.6995940804481506,0.9573121070861816,0.7159432768821716,0.9683901071548462,0.8232483863830566
118,Patch Type 1,0.9186525297792334,0.9211371854731911,0.6954069137573242,0.9561340808868408,0.7088690996170044,0.9734167456626892,0.8203422427177429
118,Patch Type 2,0.9077311383218182,0.9082781982421875,0.6861323118209839,0.9554133415222168,0.6995819211006165,0.9727440476417542,0.8138535022735596
118,Patch Type 3,0.9098246511147947,0.9038837361335754,0.697725772857666,0.9568653702735901,0.7131783366203308,0.9698813557624817,0.8219534158706665
119,Patch Type 1,0.9071858917412005,0.9208445611752962,0.7044515609741211,0.9581447243690491,0.7203219532966614,0.969672679901123,0.8266019821166992
119,Patch Type 2,0.9096155568045012,0.907869701385498,0.6946595907211304,0.9573144912719727,0.7103564143180847,0.9691706895828247,0.8198220133781433
119,Patch Type 3,0.9146767197823038,0.9039980864524841,0.6942793130874634,0.9560927748680115,0.7088193893432617,0.9713020324707031,0.8195570111274719
120,Patch Type 1,0.9125761476002241,0.9208990178610149,0.7000375986099243,0.9571542143821716,0.7145063877105713,0.971886157989502,0.8235554099082947
120,Patch Type 2,0.9090543377156161,0.9080895614624024,0.693047821521759,0.95698481798172,0.708615779876709,0.9692741632461548,0.8186984062194824
120,Patch Type 3,0.9135303625038692,0.9042160725593567,0.693157434463501,0.9558731317520142,0.7077998518943787,0.971019983291626,0.8187748789787292
121,Patch Type 1,0.9136449098587036,0.9207495545086107,0.707926869392395,0.9588943123817444,0.724670946598053,0.9683930277824402,0.8289896249771118
121,Patch Type 2,0.9088686552582955,0.9079956936836243,0.7001538872718811,0.9585555791854858,0.7179471850395203,0.9658128023147583,0.8236359357833862
121,Patch Type 3,0.9066211824514427,0.904075915813446,0.6923233270645142,0.9556556344032288,0.7064175009727478,0.9719887971878052,0.818192720413208
122,Patch Type 1,0.9174688003565136,0.9209353704201547,0.7024289965629578,0.95770263671875,0.7177752256393433,0.970461368560791,0.8252079486846924
122,Patch Type 2,0.9110966787046316,0.9079370808601379,0.699576199054718,0.9584165811538696,0.7170215249061584,0.9663903117179871,0.8232360482215881
122,Patch Type 3,0.9031681807673707,0.9041732025146484,0.6889165639877319,0.9548595547676086,0.701933741569519,0.9737869501113892,0.815808892250061
123,Patch Type 1,0.9121875315904617,0.9206123822613766,0.7070942521095276,0.9586965441703796,0.7233787775039673,0.9691452383995056,0.828418493270874
123,Patch Type 2,0.9069961558799354,0.9078370237350464,0.7027169466018677,0.959102988243103,0.7212112545967102,0.9647929072380066,0.8254066109657288
123,Patch Type 3,0.9102585619809677,0.9042914891242981,0.6892277598381042,0.9549635648727417,0.7026894092559814,0.9729563593864441,0.816027045249939
124,Patch Type 1,0.9162061590897409,0.9205723279400876,0.7042967081069946,0.9580654501914978,0.719545304775238,0.97078937292099,0.8264954686164856
124,Patch Type 2,0.9086591358087501,0.9078658056259156,0.699313759803772,0.9583441615104675,0.7164849638938904,0.9668650031089783,0.8230543732643127
124,Patch Type 3,0.9091459865472755,0.9041003370285035,0.6925405263900757,0.9557099938392639,0.7067493796348572,0.9717888236045837,0.8183444142341614
125,Patch Type 1,0.9165804519465095,0.9206425641712389,0.706644594669342,0.958599865436554,0.7228177189826965,0.9693080186843872,0.8281098008155823
125,Patch Type 2,0.9087441271665145,0.9080599164962768,0.700404167175293,0.9585965871810913,0.7181020379066467,0.9660088419914246,0.8238090872764587
125,Patch Type 3,0.9144055119582585,0.9042313623428345,0.6908969879150391,0.9553503394126892,0.7048436403274536,0.9721580147743225,0.8171958327293396
126,Patch Type 1,0.9155535627352563,0.9205793801106905,0.7081921696662903,0.9589374661445618,0.7248221635818481,0.9686192870140076,0.8291715979576111
126,Patch Type 2,0.911151613507952,0.9080935740470886,0.7060387134552002,0.9598595499992371,0.7261955738067627,0.9621736407279968,0.8276936411857605
126,Patch Type 3,0.9136367738246918,0.9037047147750854,0.6966480016708374,0.9565911889076233,0.7114095687866211,0.9710764288902283,0.8212051391601562
127,Patch Type 1,0.914163716529545,0.9207510791326824,0.7053819894790649,0.9583317637443542,0.721297562122345,0.9696675539016724,0.8272421956062317
127,Patch Type 2,0.9080401002144327,0.9080206418037414,0.696159839630127,0.957653284072876,0.7123894095420837,0.9683119654655457,0.8208658695220947
127,Patch Type 3,0.9098534760426502,0.9033015871047974,0.7001827955245972,0.9573215842247009,0.7151960730552673,0.9708921909332275,0.8236559629440308
128,Patch Type 1,0.9163226108801993,0.920704207922283,0.7094447016716003,0.9592207670211792,0.7265998125076294,0.9677921533584595,0.8300294280052185
128,Patch Type 2,0.9108798388315706,0.9077357268333435,0.6973472237586975,0.9578814506530762,0.7135182023048401,0.9685232043266296,0.8216907382011414
128,Patch Type 3,0.9089910941464561,0.9037429213523864,0.6953195333480835,0.9562911987304688,0.7097097635269165,0.9716652631759644,0.8202813267707825
129,Patch Type 1,0.9219175122286144,0.9205156188262137,0.7051119208335876,0.9582397937774658,0.7205303907394409,0.9705458283424377,0.8270565271377563
