Date,Condition,Dish,Cell,L,F,LbyF,mito_area,date_id,cell_id_nested
2025-06-04,Control,1,5,114.667,1064.571,0.10771193278794934,0,2,5
2025-06-04,Control,1,5,275.429,2752.143,0.1000780119346996,0.04,2,5
2025-06-04,Control,1,5,162.286,1533.095,0.1058551492242816,0.2,2,5
2025-06-04,Control,1,5,169.19,1445.381,0.11705564138452075,2,2,5
2025-06-04,Control,1,5,247.952,1908.619,0.1299117319905125,0,2,5
2025-06-04,Control,1,5,254.81,1479.238,0.17225760830914294,0.24,2,5
2025-06-04,Control,1,5,249.619,1564.81,0.15952032515129633,1.36,2,5
2025-06-04,Control,1,5,271.476,2357.19,0.11516933297697682,1.4000000000000001,2,5
2025-06-04,Control,1,5,213.19,1824,0.11688048245614036,0.24,2,5
2025-06-04,Control,1,5,244.048,2514.095,0.09707190857942918,0.96,2,5
2025-06-04,Control,1,5,164.048,1707.381,0.09608165957100377,0.56,2,5
2025-06-04,Control,1,5,191.048,1954.095,0.0977680204903037,0.28,2,5
2025-06-04,Control,1,5,233.571,2513.857,0.09291339960864918,1.04,2,5
2025-06-04,Control,1,5,375.381,3056,0.12283409685863873,0,2,5
2025-06-04,Control,2,1,118.333,482.524,0.24523754258855518,0.84,2,6
2025-06-04,Control,2,1,126.143,904,0.1395387168141593,1.24,2,6
2025-06-04,Control,2,1,95.571,675.81,0.14141696630709816,1.76,2,6
2025-06-04,Control,2,1,116.048,628.667,0.1845937515409589,1.6400000000000001,2,6
2025-06-04,Control,2,1,78.714,637,0.12356985871271585,0.36,2,6
2025-06-04,Control,2,1,114.143,556.714,0.20502987171150713,1.4000000000000001,2,6
2025-06-04,Control,2,2,165.905,1610.952,0.1029856879658736,0.36,2,7
2025-06-04,Control,2,2,264,2518.476,0.10482529910946144,1.28,2,7
2025-06-04,Control,2,2,205.524,2261.857,0.09086516079486899,2.2800000000000002,2,7
2025-06-04,Control,2,2,187.667,1750.429,0.10721200345743814,1.24,2,7
2025-06-04,Control,2,2,114.048,1214.857,0.09387771564883769,1.32,2,7
2025-06-04,Control,2,2,151.619,1702.714,0.0890454885553299,0.08,2,7
2025-06-04,Control,2,2,117.81,1235.857,0.0953265628628555,1.16,2,7
2025-06-04,Control,2,2,106.952,1119.095,0.09557008118166911,1.36,2,7
2025-06-04,Control,2,2,166.429,1779.714,0.09351446355987536,1,2,7
2025-06-04,Control,2,2,114.857,1228.667,0.0934809838629995,1.96,2,7
2025-06-04,Control,2,2,140.429,1162.952,0.12075218925630636,1.84,2,7
2025-06-04,Control,2,2,238.524,2269.905,0.1050810496474522,1.28,2,7
2025-06-04,Control,2,3,341.762,3780.286,0.09040638724160023,1.36,2,8
2025-06-04,Control,2,3,319.381,2773.524,0.11515350146600498,1.56,2,8
2025-06-04,Control,2,3,271.429,3155.571,0.08601581140148644,1.36,2,8
