Date,Condition,mito_id,area_um2,copy_number,total_copies,bin
2025-05-25,Control,373,1.9711855,9,13.697341016357921,9-12
2025-05-25,Control,374,1.6483391875,1,59.453782779158736,1-4
2025-05-25,Control,374,1.6483391875,2,114.054195535529,1-4
2025-05-25,Control,374,1.6483391875,3,61.88046779055297,1-4
2025-05-25,Control,374,1.6483391875,4,33.973590159519276,1-4
2025-05-25,Control,374,1.6483391875,5,12.13342505697117,5-8
2025-05-25,Control,374,1.6483391875,6,10.920082551274053,5-8
2025-05-25,Control,374,1.6483391875,7,4.2466987699399095,5-8
2025-05-25,Control,374,1.6483391875,9,5.4600412756370265,9-12
2025-05-25,TTX,1,0.4733903125,1,8.449687064519301,1-4
2025-05-25,TTX,1,0.4733903125,2,21.124217661298253,1-4
2025-05-25,TTX,1,0.4733903125,3,19.01179589516843,1-4
2025-05-25,TTX,1,0.4733903125,4,25.349061193557905,1-4
2025-05-25,TTX,1,0.4733903125,5,21.124217661298253,5-8
2025-05-25,TTX,1,0.4733903125,6,12.67453059677895,5-8
2025-05-25,TTX,1,0.4733903125,7,14.786952362908776,5-8
2025-05-25,TTX,1,0.4733903125,8,16.899374129038602,5-8
2025-05-25,TTX,2,0.4392826875,1,11.38219224721894,1-4
2025-05-25,TTX,2,0.4392826875,2,13.658630696662728,1-4
2025-05-25,TTX,2,0.4392826875,3,20.487946044994093,1-4
2025-05-25,TTX,2,0.4392826875,4,18.2115075955503,1-4
2025-05-25,TTX,2,0.4392826875,5,22.764384494437877,5-8
2025-05-25,TTX,2,0.4392826875,7,15.935069146106514,5-8
2025-05-25,TTX,2,0.4392826875,8,18.2115075955503,5-8
2025-05-25,TTX,3,0.4469275,1,29.087491819142926,1-4
2025-05-25,TTX,3,0.4469275,2,31.32499118984623,1-4
2025-05-25,TTX,3,0.4469275,3,26.84999244843962,1-4
2025-05-25,TTX,3,0.4469275,4,17.899994965626416,1-4
2025-05-25,TTX,3,0.4469275,5,22.37499370703302,5-8
2025-05-25,TTX,3,0.4469275,7,15.662495594923113,5-8
2025-05-25,TTX,4,0.50573375,1,35.59185045490834,1-4
2025-05-25,TTX,4,0.50573375,2,94.9116012130889,1-4
2025-05-25,TTX,4,0.50573375,3,53.38777568236251,1-4
2025-05-25,TTX,4,0.50573375,4,15.818600202181484,1-4
2025-05-25,TTX,4,0.50573375,5,19.773250252726854,5-8
2025-05-25,TTX,4,0.50573375,6,11.863950151636113,5-8
2025-05-25,TTX,4,0.50573375,11,21.75057527799954,9-12
2025-05-25,TTX,5,0.4563365,1,109.56826815299675,1-4
2025-05-25,TTX,5,0.4563365,2,284.87749719779157,1-4
2025-05-25,TTX,5,0.4563365,3,124.9078256944163,1-4
2025-05-25,TTX,5,0.4563365,4,70.12369161791793,1-4
2025-05-25,TTX,5,0.4563365,5,21.913653630599352,5-8
2025-05-25,TTX,5,0.4563365,6,13.148192178359611,5-8
2025-05-25,TTX,6,0.4898560625,1,104.11221561639854,1-4
2025-05-25,TTX,6,0.4898560625,2,232.7214231425379,1-4
2025-05-25,TTX,6,0.4898560625,3,128.6092075261394,1-4
2025-05-25,TTX,6,0.4898560625,4,24.49699190974083,1-4
2025-05-25,TTX,6,0.4898560625,5,61.24247977435208,5-8
2025-05-25,TTX,6,0.4898560625,6,12.248495954870418,5-8
2025-05-25,TTX,6,0.4898560625,7,42.86973584204645,5-8
2025-05-25,TTX,6,0.4898560625,8,16.331327939827222,5-8
2025-05-25,TTX,7,0.4110556875,1,104.60869733130745,1-4
2025-05-25,TTX,7,0.4110556875,2,248.1415611114735,1-4
2025-05-25,TTX,7,0.4110556875,3,131.36906176489774,1-4
2025-05-25,TTX,7,0.4110556875,4,87.57937450993182,1-4
2025-05-25,TTX,7,0.4110556875,5,48.65520806107323,5-8
2025-05-25,TTX,7,0.4110556875,9,21.894843627482956,9-12
2025-05-25,TTX,7,0.4110556875,20,48.65520806107323,13-24
2025-05-25,TTX,8,0.3910615625,1,115.07139620759838,1-4
2025-05-25,TTX,8,0.3910615625,2,199.4570867598372,1-4
2025-05-25,TTX,8,0.3910615625,3,161.09995469063773,1-4
2025-05-25,TTX,8,0.3910615625,4,40.91427420714609,1-4
2025-05-25,TTX,8,0.3910615625,5,25.571421379466308,5-8
2025-05-25,TTX,8,0.3910615625,6,30.68570565535957,5-8
2025-05-25,TTX,8,0.3910615625,7,17.899994965626416,5-8
2025-05-25,TTX,8,0.3910615625,8,20.457137103573046,5-8
2025-05-25,TTX,9,0.396354125,1,95.87386027583288,1-4
2025-05-25,TTX,9,0.396354125,2,201.8397058438587,1-4
2025-05-25,TTX,9,0.396354125,3,196.79371319776223,1-4
2025-05-25,TTX,9,0.396354125,4,40.367941168771736,1-4
2025-05-25,TTX,9,0.396354125,5,37.844944845723504,5-8
2025-05-25,TTX,9,0.396354125,6,60.551911753157604,5-8
2025-05-25,TTX,9,0.396354125,7,35.32194852267527,5-8
2025-05-25,TTX,10,0.25639525,1,136.50798913006383,1-4
2025-05-25,TTX,10,0.25639525,2,335.41963043387113,1-4
2025-05-25,TTX,10,0.25639525,3,198.9116413038073,1-4
2025-05-25,TTX,10,0.25639525,4,62.40365217374347,1-4
2025-05-25,TTX,10,0.25639525,5,39.00228260858967,5-8
2025-05-25,TTX,10,0.25639525,6,23.4013695651538,5-8
2025-05-25,TTX,11,0.3557778125,1,202.3734968014623,1-4
2025-05-25,TTX,11,0.3557778125,2,365.3965914470847,1-4
2025-05-25,TTX,11,0.3557778125,3,219.2379548682508,1-4
2025-05-25,TTX,11,0.3557778125,4,146.15863657883386,1-4
2025-05-25,TTX,11,0.3557778125,5,84.32229033394262,5-8
2025-05-25,TTX,11,0.3557778125,6,16.864458066788522,5-8
2025-05-25,TTX,11,0.3557778125,13,36.539659144708466,13-24
2025-05-25,TTX,12,0.3734196875,1,117.8298881201865,1-4
2025-05-25,TTX,12,0.3734196875,2,192.8125441966688,1-4
2025-05-25,TTX,12,0.3734196875,3,128.54169613111253,1-4
2025-05-25,TTX,12,0.3734196875,4,74.98265607648231,1-4
2025-05-25,TTX,12,0.3734196875,5,13.389760013657558,5-8
2025-05-25,TTX,12,0.3734196875,6,64.27084806555627,5-8
2025-05-25,TTX,13,0.4181124375,1,62.184230049363215,1-4
2025-05-25,TTX,13,0.4181124375,2,100.45144854127905,1-4
2025-05-25,TTX,13,0.4181124375,3,107.62655200851326,1-4
2025-05-25,TTX,13,0.4181124375,4,38.26721849191583,1-4
2025-05-25,TTX,13,0.4181124375,5,35.875517336171086,5-8
2025-05-25,TTX,13,0.4181124375,6,14.350206934468435,5-8
2025-05-25,TTX,13,0.4181124375,8,38.26721849191583,5-8
2025-05-25,TTX,14,0.4087034375,1,61.169047544406816,1-4
2025-05-25,TTX,14,0.4087034375,2,92.97695226749836,1-4
2025-05-25,TTX,14,0.4087034375,3,95.42371416927463,1-4
2025-05-25,TTX,14,0.4087034375,4,48.93523803552546,1-4
2025-05-25,TTX,14,0.4087034375,5,36.701428526644094,5-8
2025-05-25,TTX,14,0.4087034375,6,14.680571410657636,5-8
2025-05-25,TTX,14,0.4087034375,10,24.46761901776273,9-12
2025-05-25,TTX,15,0.4345781875,1,64.43029311037384,1-4
2025-05-25,TTX,15,0.4345781875,2,133.4627500143458,1-4
2025-05-25,TTX,15,0.4345781875,3,69.03245690397198,1-4
2025-05-25,TTX,15,0.4345781875,4,27.61298276158879,1-4
2025-05-25,TTX,15,0.4345781875,5,34.51622845198599,5-8
2025-05-25,TTX,15,0.4345781875,11,25.31190086478972,9-12
2025-05-25,TTX,16,0.4075273125,1,63.79940485584018,1-4
2025-05-25,TTX,16,0.4075273125,2,107.96822360219107,1-4
2025-05-25,TTX,16,0.4075273125,3,66.25322811952634,1-4
2025-05-25,TTX,16,0.4075273125,4,9.815293054744643,1-4
2025-05-25,TTX,16,0.4075273125,5,49.076465273723215,5-8
2025-05-25,TTX,16,0.4075273125,6,44.168818746350894,5-8
2025-05-25,TTX,16,0.4075273125,7,17.176762845803125,5-8
2025-05-25,TTX,16,0.4075273125,11,26.99205590054777,9-12
2025-05-25,TTX,16,0.4075273125,14,34.35352569160625,13-24
2025-05-25,TTX,17,0.2346369375,1,102.28568551786523,1-4
2025-05-25,TTX,17,0.2346369375,2,221.618985288708,1-4
2025-05-25,TTX,17,0.2346369375,3,102.28568551786523,1-4
2025-05-25,TTX,17,0.2346369375,4,85.2380712648877,1-4
2025-05-25,TTX,17,0.2346369375,5,21.309517816221923,5-8
2025-05-25,TTX,17,0.2346369375,6,76.71426413839893,5-8
2025-05-25,TTX,18,0.451632,1,152.77925390583485,1-4
2025-05-25,TTX,18,0.451632,2,385.26942289297483,1-4
2025-05-25,TTX,18,0.451632,3,185.99213518971197,1-4
2025-05-25,TTX,18,0.451632,4,97.42445176603961,1-4
2025-05-25,TTX,18,0.451632,5,55.35480213979524,5-8
2025-05-25,TTX,18,0.451632,7,46.498033797428,5-8
2025-05-25,TTX,18,0.451632,8,17.713536684734475,5-8
2025-05-25,TTX,18,0.451632,9,19.927728770326283,9-12
2025-05-25,TTX,19,0.33166725,1,30.15070073997357,1-4
2025-05-25,TTX,19,0.33166725,2,54.271261331952424,1-4
2025-05-25,TTX,19,0.33166725,3,27.135630665976215,1-4
2025-05-25,TTX,19,0.33166725,4,36.18084088796829,1-4
2025-05-25,TTX,19,0.33166725,6,18.090420443984144,5-8
2025-05-25,TTX,19,0.33166725,8,24.120560591978858,5-8
2025-05-25,TTX,19,0.33166725,9,54.27126133195243,9-12
2025-05-25,TTX,19,0.33166725,11,33.16577081397093,9-12
2025-05-25,TTX,20,0.490444125,1,67.28595229884749,1-4
2025-05-25,TTX,20,0.490444125,2,73.40285705328817,1-4
2025-05-25,TTX,20,0.490444125,3,61.16904754440681,1-4
2025-05-25,TTX,20,0.490444125,4,24.467619017762726,1-4
2025-05-25,TTX,20,0.490444125,5,10.194841257401135,5-8
2025-05-25,TTX,20,0.490444125,7,28.545555520723177,5-8
2025-05-25,TTX,21,0.50102925,1,75.84387538252507,1-4
2025-05-25,TTX,21,0.50102925,2,107.778138701483,1-4
2025-05-25,TTX,21,0.50102925,3,47.90139497843688,1-4
2025-05-25,TTX,21,0.50102925,4,47.90139497843689,1-4
2025-05-25,TTX,21,0.50102925,5,9.979457287174352,5-8
2025-05-25,TTX,21,0.50102925,8,15.967131659478962,5-8
2025-05-25,TTX,22,0.4969128125,1,50.31063673770738,1-4
2025-05-25,TTX,22,0.4969128125,2,92.57157159738158,1-4
2025-05-25,TTX,22,0.4969128125,3,60.37276408524886,1-4
2025-05-25,TTX,22,0.4969128125,4,24.14910563409954,1-4
2025-05-25,TTX,22,0.4969128125,5,10.062127347541477,5-8
2025-05-25,TTX,22,0.4969128125,6,24.14910563409954,5-8
2025-05-25,TTX,22,0.4969128125,7,28.173956573116133,5-8
2025-05-25,TTX,22,0.4969128125,9,18.111829225574656,9-12
2025-05-25,TTX,23,0.4192885625,1,47.6998463319638,1-4
2025-05-25,TTX,23,0.4192885625,2,42.92986169876742,1-4
2025-05-25,TTX,23,0.4192885625,3,28.61990779917828,1-4
2025-05-25,TTX,23,0.4192885625,4,19.07993853278552,1-4
2025-05-25,TTX,23,0.4192885625,5,23.8499231659819,5-8
2025-05-25,TTX,23,0.4192885625,6,14.30995389958914,5-8
2025-05-25,TTX,23,0.4192885625,10,23.8499231659819,9-12
2025-05-25,TTX,24,0.7074391875,1,66.43680591980211,1-4
2025-05-25,TTX,24,0.7074391875,2,118.73812121836974,1-4
2025-05-25,TTX,24,0.7074391875,3,97.53488528651799,1-4
2025-05-25,TTX,24,0.7074391875,4,16.96258874548139,1-4
2025-05-25,TTX,24,0.7074391875,5,7.067745310617246,5-8
2025-05-25,TTX,24,0.7074391875,6,8.481294372740695,5-8
2025-05-25,TTX,25,0.5580713125,1,23.294513996363147,1-4
2025-05-25,TTX,25,0.5580713125,2,39.42148522461456,1-4
2025-05-25,TTX,25,0.5580713125,3,32.25394245650281,1-4
2025-05-25,TTX,25,0.5580713125,4,35.837713840558685,1-4
2025-05-25,TTX,25,0.5580713125,5,26.878285380419015,5-8
2025-05-25,TTX,25,0.5580713125,6,10.751314152167605,5-8
2025-05-25,TTX,26,0.502205375,1,23.894606862779995,1-4
2025-05-25,TTX,26,0.502205375,2,63.718951634079986,1-4
2025-05-25,TTX,26,0.502205375,3,53.76286544125499,1-4
2025-05-25,TTX,26,0.502205375,4,31.859475817039993,1-4
2025-05-25,TTX,26,0.502205375,5,19.912172385649995,5-8
2025-05-25,TTX,26,0.502205375,6,11.947303431389997,5-8
2025-05-25,TTX,26,0.502205375,7,27.877041339909994,5-8
2025-05-25,TTX,26,0.502205375,10,19.912172385649995,9-12
2025-05-25,TTX,27,0.8744489375,1,10.29219616382689,1-4
2025-05-25,TTX,27,0.8744489375,2,27.445856436871708,1-4
2025-05-25,TTX,27,0.8744489375,3,30.87658849148067,1-4
2025-05-25,TTX,27,0.8744489375,4,22.871547030726422,1-4
2025-05-25,TTX,27,0.8744489375,6,13.722928218435854,5-8
2025-05-25,TTX,27,0.8744489375,9,10.29219616382689,9-12
2025-05-25,TTX,28,0.7685976875,1,22.118203419653145,1-4
2025-05-25,TTX,28,0.7685976875,2,54.64497315443718,1-4
2025-05-25,TTX,28,0.7685976875,3,7.80642473634817,1-4
2025-05-25,TTX,28,0.7685976875,4,36.42998210295812,1-4
2025-05-25,TTX,28,0.7685976875,6,7.80642473634817,5-8
2025-05-25,TTX,29,0.6192298125,1,17.7640026012152,1-4
2025-05-25,TTX,29,0.6192298125,2,41.9876425119632,1-4
2025-05-25,TTX,29,0.6192298125,3,29.068367892897598,1-4
2025-05-25,TTX,29,0.6192298125,4,12.9192746190656,1-4
2025-05-25,TTX,29,0.6192298125,5,8.074546636916,5-8
2025-05-25,TTX,29,0.6192298125,7,22.6087305833648,5-8
2025-05-25,TTX,29,0.6192298125,10,16.149093273832,9-12
2025-05-25,TTX,30,0.818583,1,19.545971514189766,1-4
2025-05-25,TTX,30,0.818583,2,26.875710832010927,1-4
2025-05-25,TTX,30,0.818583,3,10.994608976731744,1-4
2025-05-25,TTX,30,0.818583,4,19.545971514189766,1-4
2025-05-25,TTX,30,0.818583,5,12.216232196368605,5-8
2025-05-25,TTX,30,0.818583,6,7.329739317821162,5-8
2025-05-25,TTX,30,0.818583,7,8.551362537458022,5-8
2025-05-25,TTX,30,0.818583,9,10.994608976731744,9-12
2025-05-25,TTX,31,0.568068375,1,14.082811774198838,1-4
2025-05-25,TTX,31,0.568068375,2,42.248435322596514,1-4
2025-05-25,TTX,31,0.568068375,3,26.40527207662282,1-4
2025-05-25,TTX,31,0.568068375,5,8.801757358874273,5-8
2025-05-25,TTX,32,0.950309,1,14.732050312056394,1-4
2025-05-25,TTX,32,0.950309,2,39.98699370415307,1-4
2025-05-25,TTX,32,0.950309,3,15.784339620060422,1-4
2025-05-25,TTX,32,0.950309,4,16.836628928064453,1-4
2025-05-25,TTX,32,0.950309,5,15.784339620060424,5-8
2025-05-25,TTX,32,0.950309,6,12.627471696048339,5-8
2025-05-25,TTX,32,0.950309,7,7.366025156028198,5-8
2025-05-25,TTX,32,0.950309,8,8.418314464032226,5-8
2025-05-25,TTX,32,0.950309,10,10.522893080040284,9-12
2025-05-25,TTX,33,0.5239636875,1,24.810879666160073,1-4
2025-05-25,TTX,33,0.5239636875,2,49.621759332320146,1-4
2025-05-25,TTX,33,0.5239636875,3,28.627938076338545,1-4
2025-05-25,TTX,33,0.5239636875,4,7.634116820356945,1-4
2025-05-25,TTX,33,0.5239636875,5,9.542646025446182,5-8
2025-05-25,TTX,33,0.5239636875,6,22.902350461070835,5-8
2025-05-25,TTX,34,0.9156133125,1,21.843282231657156,1-4
2025-05-25,TTX,34,0.9156133125,2,28.396266901154302,1-4
2025-05-25,TTX,34,0.9156133125,3,45.870892686480026,1-4
2025-05-25,TTX,34,0.9156133125,4,17.474625785325724,1-4
2025-05-25,TTX,34,0.9156133125,5,10.921641115828578,5-8
2025-05-25,TTX,34,0.9156133125,12,13.105969338994292,9-12
2025-05-25,TTX,35,0.6215820625,1,17.696778371882314,1-4
2025-05-25,TTX,35,0.6215820625,2,22.52317247330476,1-4
2025-05-25,TTX,35,0.6215820625,3,38.61115281137959,1-4
2025-05-25,TTX,35,0.6215820625,4,19.305576405689795,1-4
2025-05-25,TTX,35,0.6215820625,5,8.043990169037414,5-8
2025-05-25,TTX,35,0.6215820625,6,9.652788202844897,5-8
2025-05-25,TTX,35,0.6215820625,9,43.43754691280204,9-12
2025-05-25,TTX,35,0.6215820625,11,17.696778371882314,9-12
2025-05-25,TTX,36,0.6897973125,1,21.745518180748203,1-4
2025-05-25,TTX,36,0.6897973125,2,23.195219392798084,1-4
2025-05-25,TTX,36,0.6897973125,3,39.14193272534677,1-4
2025-05-25,TTX,36,0.6897973125,4,11.597609696399042,1-4
2025-05-25,TTX,36,0.6897973125,5,7.248506060249401,5-8
2025-05-25,TTX,36,0.6897973125,6,26.094621816897845,5-8
2025-05-25,TTX,36,0.6897973125,7,10.147908484349161,5-8
2025-05-25,TTX,36,0.6897973125,9,13.047310908448923,9-12
2025-05-25,TTX,37,1.006763,1,17.879083756554422,1-4
2025-05-25,TTX,37,1.006763,2,41.71786209862698,1-4
2025-05-25,TTX,37,1.006763,3,29.7984729275907,1-4
2025-05-25,TTX,37,1.006763,4,39.731297236787604,1-4
2025-05-25,TTX,37,1.006763,6,17.879083756554422,5-8
2025-05-25,TTX,37,1.006763,8,7.94625944735752,5-8
2025-05-25,TTX,37,1.006763,9,8.939541878277211,9-12
2025-05-25,TTX,37,1.006763,11,10.926106740116591,9-12
2025-05-25,TTX,38,0.70332275,1,19.905512796223356,1-4
2025-05-25,TTX,38,0.70332275,2,8.530934055524295,1-4
2025-05-25,TTX,38,0.70332275,3,38.38920324985933,1-4
2025-05-25,TTX,38,0.70332275,4,17.06186811104859,1-4
2025-05-25,TTX,38,0.70332275,5,7.1091117129369135,5-8
2025-05-25,TTX,38,0.70332275,6,17.06186811104859,5-8
2025-05-25,TTX,38,0.70332275,14,19.905512796223356,13-24
2025-05-25,TTX,39,0.9062043125,1,17.65606252287615,1-4
2025-05-25,TTX,39,0.9062043125,2,41.93314849183086,1-4
2025-05-25,TTX,39,0.9062043125,3,16.552558615196393,1-4
2025-05-25,TTX,39,0.9062043125,4,30.898109415033268,1-4
2025-05-25,TTX,39,0.9062043125,5,11.035039076797595,5-8
2025-05-25,TTX,39,0.9062043125,6,6.621023446078556,5-8
2025-05-25,TTX,39,0.9062043125,7,15.449054707516632,5-8
2025-05-25,TTX,40,0.6533374375,1,10.714218408768287,1-4
2025-05-25,TTX,40,0.6533374375,2,36.73446311577698,1-4
2025-05-25,TTX,40,0.6533374375,3,22.959039447360617,1-4
2025-05-25,TTX,40,0.6533374375,4,12.24482103859233,1-4
2025-05-25,TTX,40,0.6533374375,5,15.306026298240411,5-8
2025-05-25,TTX,40,0.6533374375,7,10.714218408768287,5-8
2025-05-25,TTX,40,0.6533374375,10,15.306026298240411,9-12
2025-05-25,TTX,40,0.6533374375,14,21.428436817536575,13-24
2025-05-25,TTX,41,0.6945018125,1,24.47797787424781,1-4
2025-05-25,TTX,41,0.6945018125,2,31.677383131379518,1-4
2025-05-25,TTX,41,0.6945018125,3,25.917858925674153,1-4
2025-05-25,TTX,41,0.6945018125,4,23.03809682282147,1-4
2025-05-25,TTX,41,0.6945018125,5,14.398810514263419,5-8
2025-05-25,TTX,41,0.6945018125,11,15.83869156568976,9-12
2025-05-25,TTX,41,0.6945018125,16,23.03809682282147,13-24
2025-05-25,TTX,42,1.0402825625,1,11.535327450997237,1-4
2025-05-25,TTX,42,1.0402825625,2,28.838318627493095,1-4
2025-05-25,TTX,42,1.0402825625,3,17.302991176495855,1-4
2025-05-25,TTX,42,1.0402825625,4,19.22554575166206,1-4
2025-05-25,TTX,42,1.0402825625,5,9.612772875831032,5-8
2025-05-25,TTX,42,1.0402825625,6,11.535327450997238,5-8
2025-05-25,TTX,42,1.0402825625,7,13.457882026163444,5-8
2025-05-25,TTX,42,1.0402825625,11,10.574050163414135,9-12
2025-05-25,TTX,43,1.0285213125,1,24.3067398761365,1-4
2025-05-25,TTX,43,1.0285213125,2,23.334470281091043,1-4
2025-05-25,TTX,43,1.0285213125,3,20.41766149595466,1-4
2025-05-25,TTX,43,1.0285213125,4,11.667235140545522,1-4
2025-05-25,TTX,43,1.0285213125,5,4.8613479752273,5-8
2025-05-25,TTX,43,1.0285213125,6,5.833617570272761,5-8
2025-05-25,TTX,43,1.0285213125,7,6.805887165318221,5-8
2025-05-25,TTX,44,0.9238461875,1,19.48376282063728,1-4
2025-05-25,TTX,44,0.9238461875,2,32.47293803439547,1-4
2025-05-25,TTX,44,0.9238461875,3,16.236469017197734,1-4
2025-05-25,TTX,44,0.9238461875,4,12.989175213758188,1-4
2025-05-25,TTX,44,0.9238461875,5,21.64862535626365,5-8
2025-05-25,TTX,44,0.9238461875,6,6.494587606879095,5-8
2025-05-25,TTX,45,1.0344019375,1,17.401359517465135,1-4
2025-05-25,TTX,45,1.0344019375,2,34.80271903493027,1-4
2025-05-25,TTX,45,1.0344019375,3,14.501132931220946,1-4
2025-05-25,TTX,45,1.0344019375,4,11.600906344976757,1-4
2025-05-25,TTX,45,1.0344019375,5,14.501132931220946,5-8
2025-05-25,TTX,45,1.0344019375,6,5.800453172488378,5-8
2025-05-25,TTX,45,1.0344019375,7,6.767195367903108,5-8
2025-05-25,TTX,46,0.516318875,1,34.86217698316762,1-4
2025-05-25,TTX,46,0.516318875,2,34.86217698316762,1-4
2025-05-25,TTX,46,0.516318875,3,23.24145132211175,1-4
2025-05-25,TTX,46,0.516318875,4,7.7471504407039165,1-4
2025-05-25,TTX,46,0.516318875,5,29.051814152639686,5-8
2025-05-25,TTX,81,0.9720673125,1,11.316088771373021,1-4
2025-05-25,TTX,81,0.9720673125,2,18.51723617133767,1-4
2025-05-25,TTX,81,0.9720673125,3,15.431030142781392,1-4
2025-05-25,TTX,81,0.9720673125,4,8.229882742816743,1-4
2025-05-25,TTX,81,0.9720673125,9,9.258618085668836,9-12
2025-05-25,TTX,82,0.73625425,1,13.582264550595124,1-4
2025-05-25,TTX,82,0.73625425,2,13.582264550595124,1-4
2025-05-25,TTX,82,0.73625425,3,12.224038095535612,1-4
2025-05-25,TTX,82,0.73625425,4,16.298717460714148,1-4
2025-05-25,TTX,82,0.73625425,5,6.791132275297562,5-8
2025-05-25,TTX,83,1.017348125,1,11.795372405094863,1-4
2025-05-25,TTX,83,1.017348125,2,29.48843101273716,1-4
2025-05-25,TTX,83,1.017348125,3,11.795372405094863,1-4
2025-05-25,TTX,83,1.017348125,4,19.65895400849144,1-4
2025-05-25,TTX,83,1.017348125,5,14.74421550636858,5-8
2025-05-25,TTX,83,1.017348125,6,11.795372405094863,5-8
2025-05-25,TTX,83,1.017348125,8,7.863581603396575,5-8
2025-05-25,TTX,84,1.0932081875,1,12.80634389687097,1-4
2025-05-25,TTX,84,1.0932081875,2,29.271643192847932,1-4
2025-05-25,TTX,84,1.0932081875,3,19.209515845306456,1-4
2025-05-25,TTX,84,1.0932081875,4,14.635821596423966,1-4
2025-05-25,TTX,84,1.0932081875,5,4.573694248882489,5-8
2025-05-25,TTX,84,1.0932081875,6,16.465299295976962,5-8
2025-05-25,TTX,85,1.0837991875,1,11.072161834408092,1-4
2025-05-25,TTX,85,1.0837991875,2,29.525764891754914,1-4
2025-05-25,TTX,85,1.0837991875,3,33.21648550322428,1-4
2025-05-25,TTX,85,1.0837991875,4,22.144323668816185,1-4
2025-05-25,TTX,85,1.0837991875,5,4.613400764336705,5-8
2025-05-25,TTX,85,1.0837991875,6,11.072161834408092,5-8
2025-05-25,TTX,85,1.0837991875,9,8.30412137580607,9-12
2025-05-25,TTX,85,1.0837991875,11,10.149481681540752,9-12
2025-05-25,TTX,85,1.0837991875,13,11.994841987275434,13-24
2025-05-25,TTX,85,1.0837991875,15,13.840202293010115,13-24
2025-05-25,TTX,86,0.7391945625,1,12.175414236762597,1-4
2025-05-25,TTX,86,0.7391945625,2,40.58471412254199,1-4
2025-05-25,TTX,86,0.7391945625,3,24.35082847352519,1-4
2025-05-25,TTX,86,0.7391945625,4,10.822590432677865,1-4
2025-05-25,TTX,86,0.7391945625,5,13.52823804084733,5-8
2025-05-25,TTX,86,0.7391945625,8,10.822590432677865,5-8
2025-05-25,TTX,86,0.7391945625,9,12.175414236762599,9-12
2025-05-25,TTX,86,0.7391945625,12,16.2338856490168,9-12
2025-05-25,TTX,87,0.803293375,1,13.693627188198832,1-4
2025-05-25,TTX,87,0.803293375,2,32.36675517210633,1-4
2025-05-25,TTX,87,0.803293375,3,26.142379177470502,1-4
2025-05-25,TTX,87,0.803293375,4,9.959001591417334,1-4
2025-05-25,TTX,87,0.803293375,5,6.2243759946358335,5-8
2025-05-25,TTX,87,0.803293375,6,7.469251193563,5-8
2025-05-25,TTX,87,0.803293375,7,17.428252784980334,5-8
2025-05-25,TTX,87,0.803293375,8,9.959001591417334,5-8
2025-05-25,TTX,88,0.866804125,1,11.536631762106577,1-4
2025-05-25,TTX,88,0.866804125,2,32.302568933898414,1-4
2025-05-25,TTX,88,0.866804125,3,24.22692670042381,1-4
2025-05-25,TTX,88,0.866804125,4,9.229305409685262,1-4
2025-05-25,TTX,88,0.866804125,5,11.536631762106577,5-8
2025-05-25,TTX,88,0.866804125,6,6.921979057263947,5-8
2025-05-25,TTX,88,0.866804125,7,8.075642233474603,5-8
2025-05-25,TTX,88,0.866804125,8,9.229305409685262,5-8
2025-05-25,TTX,88,0.866804125,9,10.38296858589592,9-12
2025-05-25,TTX,89,0.923258125,1,17.329931431689268,1-4
2025-05-25,TTX,89,0.923258125,2,32.49362143441738,1-4
2025-05-25,TTX,89,0.923258125,3,42.24170786474259,1-4
2025-05-25,TTX,89,0.923258125,4,21.662414289611586,1-4
2025-05-25,TTX,89,0.923258125,6,12.99744857376695,5-8
2025-05-25,TTX,90,0.8944430625,1,16.77021224590246,1-4
2025-05-25,TTX,90,0.8944430625,2,31.30439619235126,1-4
2025-05-25,TTX,90,0.8944430625,3,20.124254695082954,1-4
2025-05-25,TTX,90,0.8944430625,4,8.944113197814644,1-4
2025-05-25,TTX,90,0.8944430625,5,11.180141497268306,5-8
2025-05-25,TTX,90,0.8944430625,6,20.124254695082954,5-8
2025-05-25,TTX,90,0.8944430625,24,26.832339593443933,13-24
2025-05-25,TTX,91,1.1861220625,1,21.077088767160504,1-4
2025-05-25,TTX,91,1.1861220625,2,42.15417753432101,1-4
2025-05-25,TTX,91,1.1861220625,3,20.234005216474085,1-4
2025-05-25,TTX,91,1.1861220625,4,26.978673621965445,1-4
2025-05-25,TTX,91,1.1861220625,5,12.646253260296303,5-8
2025-05-25,TTX,91,1.1861220625,6,10.117002608237042,5-8
2025-05-25,TTX,91,1.1861220625,7,5.901584854804941,5-8
2025-05-25,TTX,91,1.1861220625,8,6.744668405491361,5-8
2025-05-25,TTX,91,1.1861220625,14,11.803169709609882,13-24
2025-05-25,TTX,92,1.06556925,1,24.400103512746824,1-4
2025-05-25,TTX,92,1.06556925,2,43.16941390716746,1-4
2025-05-25,TTX,92,1.06556925,3,25.338569032467852,1-4
2025-05-25,TTX,92,1.06556925,4,37.53862078884127,1-4
2025-05-25,TTX,92,1.06556925,5,9.384655197210318,5-8
2025-05-25,TTX,92,1.06556925,6,11.26158623665238,5-8
2025-05-25,TTX,93,0.71273175,1,23.85189098142464,1-4
2025-05-25,TTX,93,0.71273175,2,28.061048213440753,1-4
2025-05-25,TTX,93,0.71273175,3,29.46410062411279,1-4
2025-05-25,TTX,93,0.71273175,4,28.061048213440753,1-4
